budget,revenue,popularity,vote_average,vote_count,runtime,original_language,imdb_rating,imdb_votes,year,month,season,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,director_is_top,actor_is_top,roi,hit
1.3527304336275272,71877090.0,0.5079474942576777,0.8673325140822996,3.002949448549362,0.09897780729289599,en,1.3395761074661912,3.6393157836429553,-0.008247212682810395,8,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06875719661230721,1
0.36947144385488817,71108778.0,1.204444286432169,1.0820946181120101,6.336137817148939,-0.246037632680863,en,1.6179901199153326,8.108126379007865,-0.34596693203821244,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0322499754233599,1
-0.8591710394180279,700000.0,0.2359685703888608,0.7767186030797308,0.5327702334138105,-1.7986071125627785,en,0.9683574242006685,0.31396272986711604,-3.337198732043202,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1067757607195136,0
-0.4585361264799658,40266982.0,0.13395283182019374,0.9194176755247213,0.29585052881747614,-0.016027339365023676,es,1.0611620950170495,0.3273206348888739,0.18473548409170507,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18491140097463885,1
-0.5016615207682394,7500000.0,1.4314086178943248,1.2048158204147017,9.841772659257977,0.5014958205956148,en,1.6179901199153326,10.132614286446055,0.03999846151081847,1,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.12141220842192114,0
-0.7648244068225316,3270000.0,0.6366078996552874,1.1334662841922067,0.18399335681133797,1.5940447138458516,en,1.710794790731713,0.39918894680281086,-3.385444406236831,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.09310118659836174,0
-0.674163097921334,3548590.0,0.1079228600556278,1.2048158204147017,0.6205470420019606,1.3065318472010525,de,1.5251854490989525,0.5358987560098641,-0.6354409771999856,9,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.13327001254530388,0
-0.39816057447638264,49000000.0,1.5261898683976356,1.2761653566371973,3.1513155586408375,1.076521553885213,ja,1.6179901199153326,2.192545672992129,-0.5871953030063568,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2109595938566372,1
-0.674163097921334,9500000.0,0.9509062144946521,1.0792406366631102,2.9353690737956537,0.5589983939245746,en,1.1539667658334298,1.9328202263060574,-1.889828506234336,10,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.019092180176167504,0
3.250247782311567,50315140.0,0.5660125357234127,0.7767186030797308,1.5791008632212282,0.8465112605693738,en,1.0611620950170495,1.912273171012173,0.03999846151081847,10,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.15107388531324187,1
